index,ID,Name,Type,City,Zip,Grade,Rating1,Rating2,RatingAll,lat,lon,Enrollment
605,5892,Live Oak Elementary School,public,Austin,78729,PK-5,6,4,8.600000000000001,30.45348,-97.771126,580
606,7479,Redeemer Lutheran School,private,Austin,78757,PK-8,6,4,8.600000000000001,30.352537,-97.72068,508
607,9148,Mcbee Elementary School,public,Austin,78758,PK-5,7,3,9.200000000000001,30.38325,-97.69106,490
608,554,Lanier High School,public,Austin,78758,9-12,3,4,5.300000000000001,30.360209,-97.70832,1615
609,20406,Premier High School At Lanier,charter,Austin,78758,9-12,1,4,3.1,30.360209,-97.70832,124
610,590,Wooten Elementary School,public,Austin,78757,PK-5,6,3,8.100000000000001,30.352917,-97.71915,613
611,5414,Westview Middle School,public,Austin,78727,6-8,4,3,5.9,30.416716,-97.689575,846
612,5409,River Oaks Elementary School,public,Austin,78758,PK-5,5,3,7.0,30.408642,-97.68686,548
613,545,Gullett Elementary School,public,Austin,78757,PK-5,10,4,13.0,30.343542,-97.74867,574
614,19725,Oakmont School,private,Austin,78757,K-12,10,4,13.0,30.34799,-97.724556,574
615,18785,House Sparrows Academy ,private,Austin,78758,1-3,10,4,13.0,30.355415,-97.709785,5
616,8479,Brentwood Christian School,private,Austin,78753,PK-12,10,5,13.5,30.39087,-97.68241,756
617,12499,Brentwood Christian Secondary School,private,Austin,78753,10-12,10,5,13.5,30.39087,-97.68241,756
618,7771,St. Theresas Catholic School,private,Austin,78731,PK-8,10,4,13.0,30.342485,-97.77419,390
619,19335,Vandegrift High School,public,Austin,78750,9-12,8,4,10.8,30.397078,-97.824104,2257
620,5877,Spicewood Elementary School,public,Austin,78750,K-5,10,4,13.0,30.444965,-97.80434,808
621,586,Walnut Creek Elementary School,public,Austin,78753,PK-6,3,4,5.300000000000001,30.379194,-97.68413,634
622,523,Barrington Elementary School,public,Austin,78753,PK-6,4,3,5.9,30.360529,-97.69607,627
623,99,Chaparral Star Academy,charter,Austin,78728,K-12,9,4,11.9,30.43782,-97.691895,388
624,93,Nyos Charter School,charter,Austin,78753,4-12,8,4,10.8,30.402246,-97.67847,603
625,24378,Hope Children's Center,private,Austin,78750,K,8,4,10.8,30.445484,-97.806114,603
626,529,Brentwood Elementary School,public,Austin,78757,PK-5,7,4,9.700000000000001,30.33964,-97.731445,617
627,553,Lamar Middle School,public,Austin,78757,6-8,7,4,9.700000000000001,30.337774,-97.74058,895
628,10789,Guerrero Thompson,public,Austin,78753,PK-5,7,4,9.700000000000001,30.363888,-97.691666,673
629,24753,Lake Travis STEM Academy,private,Austin,78726,K-12,7,5,10.200000000000001,30.360304,-97.69251,30
630,19876,Four Points Middle School,public,Austin,78750,6-8,9,5,12.4,30.3975,-97.829254,741
631,531,Brown Elementary School,public,Austin,78752,PK-6,4,3,5.9,30.344769,-97.71034,358
632,5884,Westwood High School,public,Austin,78750,9-12,9,4,11.9,30.456322,-97.7977,2709
633,5420,John B Connally High School,public,Austin,78753,9-12,4,4,6.4,30.41821,-97.676346,1901
634,20136,Schoolhouse Academy,private,Austin,78750,K-2,4,4,6.4,30.45932,-97.794205,12
635,8076,Paragon Prep School,private,Austin,78756,K-8,4,5,6.9,30.333954,-97.73803,215
636,12241,Capitol School Of Austin,private,Austin,78756,PK-4,4,5,6.9,30.333742,-97.73906,40
637,7598,Austin SDA Junior Academy,private,Austin,78752,K-10,4,1,4.9,30.344398,-97.70773,40
638,24980,IDEA Rundberg Academy,charter,Austin,78753,K-5,6,1,7.1000000000000005,30.360958,-97.687805,940
639,24981,IDEA Rundberg College Preparatory,charter,Austin,78753,6-10,6,1,7.1000000000000005,30.360958,-97.687805,940
640,5869,Anderson Mill Elementary School,public,Austin,78750,PK-5,7,3,9.200000000000001,30.452835,-97.806854,515
641,547,Highland Park Elementary School,public,Austin,78731,PK-5,9,4,11.9,30.330692,-97.76005,622
642,5901,Canyon Creek Elementary School,public,Austin,78726,PK-5,10,5,13.5,30.436604,-97.82424,417
643,5886,Wells Branch Elementary School,public,Austin,78728,PK-5,4,4,6.4,30.44641,-97.68799,951
644,6305,Brown Primary School,public,Smithville,78957,PK-2,4,3,5.9,30.008554,-97.15943,468
645,6306,Smithville Elementary School,public,Smithville,78957,3-5,5,3,7.0,30.008554,-97.15943,397
646,6307,Smithville High School,public,Smithville,78957,9-12,4,5,6.9,30.008554,-97.15943,547
647,6308,Smithville J High School,public,Smithville,78957,6-8,5,3,7.0,30.008554,-97.15943,376
